country,city,accentcity,region,population,latitude,longitude
rs,sice,Sice,00,,43.505833,20.46
rs,sicevac-vrsic,Sicevac-Vrsic,00,,43.95,21.596389
rs,siceve,Siçevë,00,,42.626111,20.688056
rs,sicevo,Sicevo,00,,42.626111,20.688056
rs,sidani,Sidani,00,,45.711389,19.169722
rs,sid,Sid,00,16937,45.128333,19.226389
rs,siednj kraj,Siednj Kraj,00,,44.600278,20.45
rs,siganski gaj,Siganski Gaj,00,,44.644167,20.466111
rs,siga,Siga,00,,42.709722,20.305556
rs,sigavac,Sigavac,00,,42.973889,20.711667
rs,sige,Sigë,00,,42.709722,20.305556
rs,sigmundsdorf,Sigmundsdorf,00,,45.338611,20.498889
rs,sigmundsfeld,Sigmundsfeld,00,,45.338611,20.498889
rs,sijarina,Sijarina,00,,42.778333,21.616667
rs,sijarine,Sijarinë,00,,42.778333,21.616667
rs,sijarinska banja,Sijarinska Banja,00,,42.7775,21.6025
rs,sijaski kraj,Sijaski Kraj,00,,44.5725,20.52
rs,sijerac,Sijerac,00,,44.009444,19.648333
rs,sijerinska banja,Sijerinska Banja,00,,42.7775,21.6025
rs,sikirica,Sikirica,00,,43.777778,21.419444
rs,sikirje,Sikirje,00,,42.645833,21.904167
rs,sikole,Sikole,00,,44.179167,22.2975
rs,silatine,Silatinë,00,,43.047222,20.832222
rs,silbash,Silbash,00,,45.393333,19.461111
rs,silbas,Silbas,00,,45.393333,19.461111
rs,silberg,Silberg,00,,45.617222,19.269722
rs,silefc,Silefc,00,,43.038333,21.081111
rs,silici,Silici,00,,43.244444,19.881111
rs,siljakovac,Siljakovac,00,,44.565278,20.3325
rs,silja,Silja,00,,44.099167,19.592222
rs,siljci,Siljci,00,,43.244444,19.881111
rs,siljegovac,Siljegovac,00,,43.516944,21.53
rs,siljevica,Siljevica,00,,43.038333,21.081111
rs,siljomana,Siljomana,00,,43.307222,21.348056
rs,siljomani,Siljomani,00,,43.307222,21.348056
rs,siljoman,Siljoman,00,,43.307222,21.348056
rs,silopaj,Silopaj,00,,44.116667,20.416667
rs,silovo,Silovo,00,,42.479444,21.495556
rs,simanovci,Simanovci,02,,44.8725,20.091667
rs,simbara,Simbara,00,,43.259722,21.001389
rs,simeunovici,Simeunovici,00,,44.451667,19.194722
rs,simicevo,Simicevo,00,,44.394444,21.209167
rs,simici,Simici,00,,43.840833,19.672222
rs,simiciste,Simiciste,00,,43.191111,20.778611
rs,simic kraj,Simic Kraj,00,,44.529444,20.621111
rs,simidziska mahala,Simidziska Mahala,00,,42.707222,22.115
rs,simonovac,Simonovac,00,,42.426944,21.934167
rs,simonova mahala,Simonova Mahala,00,,42.664167,22.340556
rs,simonovce,Simonovce,00,,43.085278,21.586667
rs,simonovci,Simonovci,00,,42.441667,22.038889
rs,simovici,Simovici,00,,43.836111,20.666667
rs,sinadolica,Sinadolica,00,,44.430556,20.974722
rs,sinaja,Sinaja,00,,42.792778,20.528056
rs,sinaje,Sinaje,00,,42.792778,20.528056
rs,sinanovici,Sinanovici,00,,43.571944,19.285556
rs,sindelici,Sindelici,00,,43.765278,20.646111
rs,sinej,Sinej,00,,42.792778,20.528056
rs,singidunum,Singidunum,00,,44.818611,20.468056
rs,sinjac,Sinjac,00,,43.246944,22.424167
rs,sinja glava,Sinja Glava,00,,43.06,22.515833
rs,sinji dol,Sinji Dol,00,,42.705,21.164167
rs,sinji vir,Sinji Vir,00,,43.88,21.316389
rs,sinkerek,Sinkerek,00,,45.190278,19.465833
rs,sinosevic,Sinosevic,00,,44.615556,19.639167
rs,sinovac,Sinovac,00,,43.185833,21.805556
rs,sinovik,Sinovik,00,,43.745556,19.721667
rs,sinozece,Sinozece,00,,43.313611,20.423611
rs,siokovac,Siokovac,00,,43.98,21.1825
rs,sipacina,Sipacina,00,,43.256944,20.740278
rs,sipa,Sipa,00,,44.354167,21.412222
rs,sipasnica gornja,Sipasnica Gornja,00,,42.597222,21.664444
rs,sipce,Sipce,00,,43.0475,20.17
rs,sipic,Sipic,00,,44.166667,20.966667
rs,sipikova,Sipikova,00,,44.029167,22.496944
rs,sipikovo,Sipikovo,00,,44.029167,22.496944
rs,sipitula,Sipitula,00,,42.668333,21.003056
rs,sipkovica mahala,Sipkovica Mahala,00,,42.481667,22.345833
rs,sipkovica,Sipkovica,00,,42.481667,22.345833
rs,sipolje,Sipolje,00,,42.863611,20.848889
rs,sipovac,Sipovac,00,,43.182778,21.0525
rs,sipovica,Sipovica,00,,44.14,19.876389
rs,sipovik,Sipovik,00,,43.3975,19.908889
rs,sipovo,Sipovo,00,,43.017222,20.672222
rs,sip,Sip,00,,44.267222,19.441111
rs,sipulja,Sipulja,00,,44.675833,19.304444
rs,siqeve,Siqevë,00,,42.626111,20.688056
rs,sirakovo,Sirakovo,00,,44.671667,21.331389
rs,sirca,Sirca,00,,43.745278,20.719167
rs,sirdija,Sirdija,00,,44.3725,19.6425
rs,sirig,Sirig,00,,45.440556,19.811667
rs,sirinic,Sirinic,00,,42.338611,21.224444
rs,sirmion,Sirmion,00,,44.976389,19.612222
rs,sirmium,Sirmium,00,,44.976389,19.612222
rs,sirogojno,Sirogojno,00,,43.690833,19.886111
rs,siroka ornica,Siroka Ornica,00,,42.5125,22.151111
rs,siroka padina,Siroka Padina,00,,42.660556,21.988889
rs,siroka planina,Siroka Planina,00,,42.307778,22.033889
rs,siroke njive,Siroke Njive,00,,43.106111,21.465556
rs,siroki dol mala,Siroki Dol Mala,00,,42.525,22.313889
rs,siroki dol,Siroki Dol,00,,42.39,22.461667
rs,siroki rt,Siroki Rt,00,,44.618611,20.4625
rs,siroko prisoje mahala,Siroko Prisoje Mahala,00,,42.453056,22.4075
rs,siroko prisoje,Siroko Prisoje,00,,42.453056,22.4075
rs,siroko,Siroko,00,,42.343889,20.818889
rs,sirovicane,Sirovicane,00,,42.873056,22.275833
rs,sirovicine,Sirovicine,00,,42.873056,22.275833
rs,sirvuc,Sirvuc,00,,42.177778,20.930833
rs,sisarka,Sisarka,00,,42.586667,21.264167
rs,sisatovac,Sisatovac,00,,45.123889,19.549722
rs,sisava,Sisava,00,,42.989444,22.117222
rs,sisevac,Sisevac,00,,43.95,21.596389
rs,sisevac vrcic,Sisevac Vrcic,00,,43.95,21.596389
rs,sisevica,Sisevica,00,,44.5075,20.668611
rs,sisica,Sisica,00,,44.195,19.796111
rs,sisince,Sisince,00,,42.959167,21.918611
rs,sisman-baks,Sisman-Baks,00,,42.366944,20.308056
rs,sisman-boks,Sisman-Boks,00,,42.366944,20.308056
rs,sismanovac,Sismanovac,00,,43.221389,21.435
rs,sisman ravni,Sisman Ravni,00,,42.378333,20.321111
rs,sisman,Sisman,00,,42.378333,20.321111
rs,sitarice,Sitarice,00,,44.244167,19.706667
rs,sitnice,Sitnice,00,,43.161667,20.424167
rs,sivac,Sivac,00,8899,45.704167,19.379722
rs,sivcina,Sivcina,00,,43.558056,20.144722
rs,siwatz,Siwatz,00,,45.704167,19.379722
rs,sjarina,Sjarina,00,,42.778333,21.616667
rs,sjarinska banja,Sjarinska Banja,00,,42.7775,21.6025
rs,sjenica,Sjenica,00,12888,43.273056,19.999444
rs,sjenice,Sjenicë,00,,43.273056,19.999444
rs,sjerac,Sjerac,00,,44.009444,19.648333
rs,sjerinska banja,Sjerinska Banja,00,,42.7775,21.6025
rs,sjevce,Sjevce,00,,42.209722,20.956667
rs,sjeverin,Sjeverin,00,,43.59,19.378889
rs,sjeverovo,Sjeverovo,00,,43.738889,19.957778
rs,skadar,Skadar,00,,44.263611,19.547778
rs,skakavci,Skakavci,00,,44.050278,19.956111
rs,skarabisht,Skarabisht,00,,42.232222,20.810556
rs,skarashnik,Skarashnik,00,,42.524722,20.776944
rs,skela,Skela,00,,42.701944,22.383889
rs,skenderaj,Skenderaj,00,,42.746667,20.788611
rs,skifiani,Skifiani,00,,42.430833,20.383056
rs,skifjan,Skifjan,00,,42.430833,20.383056
rs,skivijani,Skivijani,00,,42.430833,20.383056
rs,skivjane,Skivjane,00,,42.430833,20.383056
rs,skivjan,Skivjan,00,,42.430833,20.383056
rs,skivljane,Skivljane,00,,42.430833,20.383056
rs,sklop,Sklop,00,,44.288611,19.240833
rs,skobalj,Skobalj,00,,44.558611,21.031667
rs,skocina,Skocina,00,,42.866111,21.030556
rs,skocna,Skocna,00,,42.866111,21.030556
rs,skocne,Skoçnë,00,,42.866111,21.030556
rs,skok mala,Skok Mala,00,,42.544167,22.258611
rs,skok,Skok,00,,42.544167,22.258611
rs,skokuce,Skokuce,00,,43.330556,19.603056
rs,skorenovac,Skorenovac,00,,44.764722,20.904444
rs,skorenowatz,Skorenowatz,00,,44.764722,20.904444
rs,skoribishte,Skoribishtë,00,,42.232222,20.810556
rs,skorica skokak,Skorica Skokak,00,,44.770556,19.378056
rs,skorica,Skorica,00,,43.788611,21.564444
rs,skorici,Skorici,00,,44.415278,19.486111
rs,skorobiste,Skorobiste,00,,42.232222,20.810556
rs,skorosnik,Skorosnik,00,,42.524722,20.776944
rs,skoza,Skoza,00,,42.163889,20.591111
rs,skoze,Skoze,00,,42.163889,20.591111
rs,skradani,Skradani,00,,44.755,19.484444
rs,skradnik,Skradnik,00,,43.342222,19.91
rs,skrajnik,Skrajnik,00,,44.211667,19.434167
rs,skrapez,Skrapez,00,,43.003889,22.104167
rs,skrates,Skrates,00,,43.003889,22.104167
rs,skrelje,Skrelje,00,,42.735833,20.080833
rs,skrelj,Skrelj,00,,42.735833,20.080833
rs,skrivenica mahala,Skrivenica Mahala,00,,42.684167,22.423611
rs,skrivenica,Skrivenica,00,,42.684167,22.423611
rs,skrobnica,Skrobnica,00,,43.575,22.053333
rs,skrome,Skromë,00,,42.892222,21.021389
rs,skromna,Skromna,00,,42.892222,21.021389
rs,skrovna,Skrovna,00,,42.892222,21.021389
rs,skrvenica,Skrvenica,00,,42.915,22.721944
rs,skrzuti,Skrzuti,00,,43.765556,19.875278
rs,skubina mahala,Skubina Mahala,00,,42.739722,22.406944
rs,skulanevo,Skulanevo,00,,42.559444,21.081667
rs,skulanovo,Skulanovo,00,,42.559444,21.081667
rs,skulapovo,Skulapovo,00,,42.559444,21.081667
rs,skullanova,Skullanova,00,,42.559444,21.081667
rs,skupljen,Skupljen,00,,44.651667,19.8075
rs,sladaja,Sladaja,00,,44.1225,21.556944
rs,sladinac,Sladinac,00,,44.650278,21.596944
rs,sladinci,Sladinci,00,,44.650278,21.596944
rs,slaje,Slaje,00,,42.583889,22.141389
rs,slakovce,Slakovce,00,,42.874444,21.051667
rs,slancini,Slancini,00,,42.708889,22.250278
rs,slanci,Slanci,00,,44.806944,20.572778
rs,slanistari,Slanistari,00,,42.662222,21.938611
rs,slaniste,Slaniste,00,,42.669722,21.935833
rs,slankamenacki vinogradi,Slankamenacki Vinogradi,00,,45.155278,20.188611
rs,slankamen novi,Slankamen Novi,00,,45.125278,20.239444
rs,slankamen,Slankamen,00,,45.125278,20.239444
rs,slankamen stari,Slankamen Stari,00,,45.142778,20.2575
rs,slankament,Slankament,00,,45.125278,20.239444
rs,slankamen vinogradi,Slankamen Vinogradi,00,,45.155278,20.188611
rs,slapuzane,Slapuzane,00,,42.384444,20.836111
rs,slapuzhane,Slapuzhane,00,,42.384444,20.836111
rs,slatina,Slatina,00,,42.264167,21.161111
rs,slatine,Slatinë,00,,42.264167,21.161111
rs,slatinska banja,Slatinska Banja,00,,43.795556,20.444722
rs,slavinja,Slavinja,00,,43.1425,22.845278
rs,slavinje,Slavinje,00,,43.1425,22.845278
rs,slavkovica,Slavkovica,00,,44.167778,20.248333
rs,slavkovici,Slavkovici,00,,42.829722,20.856111
rs,slavnik,Slavnik,00,,43.028611,21.65
rs,slavotici,Slavotici,00,,43.580556,19.253889
rs,slavuce,Slavuce,00,,44.392222,19.168056
rs,slavujevac,Slavujevac,00,,42.271944,21.764722
rs,slavujevce,Slavujevce,00,,42.891111,21.819444
rs,slavujevci,Slavujevci,00,,42.891111,21.819444
rs,slavujevi,Slavujevi,00,,42.835278,22.2775
rs,slepcevic,Slepcevic,00,,44.7525,19.569167
rs,slima,Slima,00,,42.64,21.723889
rs,slisane,Slisane,00,,42.957222,21.593333
rs,slivije mala,Slivije Mala,00,,42.508889,22.304722
rs,slivje,Slivje,00,,43.451389,21.998611
rs,slivlje,Slivlje,00,,42.508889,22.304722
rs,slivnica,Slivnica,00,,42.553889,22.099444
rs,slivnje,Slivnje,00,,43.049444,20.566389
rs,slivovac,Slivovac,00,,44.54,21.223333
rs,slivove,Slivovë,00,,42.408889,21.098611
rs,slivovica,Slivovica,00,,42.89,20.993889
rs,slivovik,Slivovik,00,,43.1425,22.361111
rs,slivovo,Slivovo,00,,42.408889,21.098611
rs,sljivar,Sljivar,00,,43.85,22.244444
rs,sljivica,Sljivica,00,,43.7575,21.000278
rs,sljivici,Sljivici,00,,43.572778,20.205278
rs,sljivnje,Sljivnje,00,,43.049444,20.566389
rs,sljivovac,Sljivovac,00,,44.05,20.833333
rs,sljivova,Sljivova,00,,44.323889,19.442778
rs,sljivovica,Sljivovica,00,,42.89,20.993889
rs,sljivovik,Sljivovik,00,,43.1425,22.361111
rs,sljivovo,Sljivovo,00,,43.408889,21.071944
rs,sllakoc i eperm,Sllakoc i Epërm,00,,42.447778,21.328333
rs,sllakoci i eperm,Sllakoci i Epërm,00,,42.447778,21.328333
rs,sllakoci i poshtem,Sllakoci i Poshtëm,00,,42.454167,21.305833
rs,sllakoc i poshtem,Sllakoc i Poshtëm,00,,42.454167,21.305833
rs,sllakovce,Sllakovce,00,,42.874444,21.051667
rs,sllakovi i eperm,Sllakovi i Epërm,00,,42.447778,21.328333
rs,sllapuzane,Sllapuzanë,00,,42.384444,20.836111
rs,sllatina e madhe,Sllatina e Madhe,00,,42.603333,21.020556
rs,sllatina e vogel,Sllatina e Vogël,00,,42.606111,21.028333
rs,sllatina,Sllatina,00,,42.853056,20.969444
rs,sllatine e madhe,Sllatinë e Madhe,00,,42.603333,21.020556
rs,sllatine e vogel,Sllatinë e Vogël,00,,42.606111,21.028333
rs,sllatine,Sllatinë,00,,42.3575,21.304722
rs,sllavice,Sllavicë,00,,43.038333,21.081111
rs,sllovi,Sllovi,00,,42.5225,21.22
rs,sllubica,Sllubica,00,,42.385556,21.601389
rs,sllubice,Sllubicë,00,,42.385556,21.601389
rs,sllupi,Sllupi,00,,42.508889,20.281944
rs,sllup,Sllup,00,,42.508889,20.281944
rs,slobodiste,Slobodiste,00,,43.558333,21.331667
rs,slomna gora,Slomna Gora,00,,42.874722,20.411667
rs,slonici,Slonici,00,,43.572222,19.605
rs,slovacki-aleksandrovac,Slovacki-Aleksandrovac,00,,45.173611,21.008333
rs,slovacki aradac,Slovacki Aradac,00,,45.383056,20.301389
rs,slovac,Slovac,00,,44.342778,20.086389
rs,slovinje,Slovinje,00,,42.5225,21.22
rs,slowakisch-aradatz,Slowakisch-Aradatz,00,,45.383056,20.301389
rs,slubica,Slubica,00,,42.385556,21.601389
rs,slub,Slub,00,,42.508889,20.281944
rs,slup,Slup,00,,42.508889,20.281944
rs,smac,Smac,00,,42.301111,20.7225
rs,smailovici,Smailovici,00,,42.403889,21.050833
rs,smajlovci,Smajlovci,00,,42.2625,21.1425
rs,smajlovici,Smajlovici,00,,43.556667,19.274444
rs,smallushe,Smallushë,00,,42.51,21.200556
rs,smalusa,Smalusa,00,,42.51,21.200556
rs,smaq,Smaq,00,,42.301111,20.7225
rs,smarokovnice,Smarokovnicë,00,,42.868611,20.941111
rs,smedere,Smedere,00,,44.662778,20.93
rs,smederevo,Smederevo,02,63058,44.662778,20.93
rs,smederevska palanka,Smederevska Palanka,02,25516,44.365833,20.962778
rs,smedovac,Smedovac,00,,44.122222,22.543333
rs,smigici,Smigici,00,,42.759444,20.651944
rs,smiljana,Smiljana,00,,44.52,21.610556
rs,smiljanici,Smiljanici,00,,43.381389,20.434722
rs,smiljevac,Smiljevac,00,,43.410556,20.133889
rs,smiljevic,Smiljevic,00,,42.667222,21.904167
rs,smilovac,Smilovac,00,,43.774167,21.582778
rs,smilovci,Smilovci,00,,43.085,22.850278
rs,smilovlasi,Smilovlasi,00,,43.024444,20.636667
rs,smilov laz,Smilov Laz,00,,43.024444,20.636667
rs,smira,Smira,00,,42.299167,21.318333
rs,smire,Smirë,00,,42.299167,21.318333
rs,smokovic,Smokovic,00,,42.418333,20.796111
rs,smoljica,Smoljica,00,,42.397778,20.3125
rs,smoljinac,Smoljinac,00,,44.601944,21.340556
rs,smoluca,Smoluca,00,,43.051667,20.368056
rs,smolusa,Smolusa,00,,42.51,21.200556
rs,smolus,Smolus,00,,42.51,21.200556
rs,smonica mahala,Smonica Mahala,00,,42.672778,21.305
rs,smonica,Smonica,00,,42.397778,20.3125
rs,smonici,Smonici,00,,42.397778,20.3125
rs,smrcevac,Smrcevac,00,,43.326111,19.547778
rs,smrdan,Smrdan,00,,43.078056,22.616944
rs,smrdic,Smrdic,00,,43.208889,21.723889
rs,smreka,Smreka,00,,43.419722,19.850278
rs,smrekonice,Smrekonicë,00,,42.868611,20.941111
rs,smrekovac,Smrekovac,00,,43.513056,19.559167
rs,smrekovnica,Smrekovnica,00,,42.868611,20.941111
rs,smrkovnica,Smrkovnica,00,,42.868611,20.941111
rs,smudinoge,Smudinoge,00,,43.759722,20.481944
rs,snegotin,Snegotin,00,,44.596111,21.608333
rs,sobina,Sobina,00,,42.558056,21.880833
rs,socanica,Socanica,00,,43.054722,20.81
rs,socanice,Soçanicë,00,,43.054722,20.81
rs,socica,Socica,00,,45.089444,21.448333
rs,socice,Socice,00,,43.508056,19.302222
rs,soderce,Soderce,00,,42.553611,21.856111
rs,sodol,Sodol,00,,44.2,21.733333
rs,sofalija,Sofalija,00,,42.666944,21.2025
rs,sofali,Sofali,00,,42.666944,21.2025
rs,softaj,Softaj,00,,42.409722,21.202778
rs,softarci,Softarci,00,,42.346667,22.3475
rs,softovic,Softovic,00,,42.409722,21.202778
rs,softoviqi,Softoviqi,00,,42.409722,21.202778
rs,sogolje,Sogolje,00,,43.476944,21.259722
rs,sogolj,Sogolj,00,,43.476944,21.259722
rs,soinci,Soinci,00,,42.411389,22.235278
rs,sojeve,Sojevë,00,,42.373611,21.225833
rs,sojevo,Sojevo,00,,42.373611,21.225833
rs,sojina mahala,Sojina Mahala,00,,42.680278,22.298611
rs,sojina mala,Sojina Mala,00,,42.680278,22.298611
rs,soklin,Soklin,00,,43.496944,19.528889
rs,soko banja,Soko Banja,00,,43.643333,21.871111
rs,sokolac,Sokolac,00,,44.263611,19.43
rs,sokolici,Sokolici,00,,43.940556,20.393611
rs,sokolja,Sokolja,00,,43.589167,20.719444
rs,sokolovac,Sokolovac,00,,42.568889,22.106667
rs,sokolova mahala,Sokolova Mahala,00,,42.705833,22.303056
rs,sokolova,Sokolova,00,,43.468611,19.7325
rs,sokolovica,Sokolovica,00,,43.099444,21.389444
rs,sokolovo brdo,Sokolovo Brdo,00,,43.136944,19.805556
rs,sokolovo,Sokolovo,00,,43.468611,19.7325
rs,sokol,Sokol,00,,42.306944,21.288889
rs,solacka sena,Solacka Sena,00,,42.691667,21.931944
rs,solac,Solac,00,,43.530556,20.416389
rs,solakovina,Solakovina,00,,43.340833,19.935556
rs,solcsica,Solcsica,00,,45.089444,21.448333
rs,soldatovici,Soldatovici,00,,43.650556,20.229722
rs,solila,Solila,00,,43.488889,19.231111
rs,solnak,Solnak,00,,45.003611,19.934722
rs,solnok,Solnok,00,,45.003611,19.934722
rs,solotusa,Solotusa,00,,43.915556,19.589444
rs,soltur,Soltur,00,,45.827222,20.599167
rs,soludovac,Soludovac,00,,43.89,21.548611
rs,somaljice,Somaljice,00,,42.381944,21.744722
rs,sombor,Sombor,02,51607,45.774167,19.112222
rs,sonnhag,Sonnhag,00,,45.681389,19.691389
rs,sonnhofen,Sonnhofen,00,,45.678611,19.086667
rs,sonta,Sonta,02,4881,45.594722,19.098056
rs,sopci,Sopci,00,,42.376944,21.844444
rs,sopia,Sopia,00,,42.336389,20.844167
rs,sopic,Sopic,00,,44.400278,20.261389
rs,sopina,Sopina,00,,42.336389,20.844167
rs,sopi,Sopi,00,,42.336389,20.844167
rs,sopnic,Sopnic,00,,42.383056,20.584722
rs,sopniq,Sopniq,00,,42.383056,20.584722
rs,soponice,Soponicë,00,,42.266944,21.209444
rs,sopotnica,Sopotnica,00,,42.266944,21.209444
rs,sopot,Sopot,00,1775,44.519722,20.573611
rs,sopovi,Sopovi,00,,42.510278,21.980833
rs,sopska mahala,Sopska Mahala,00,,42.411944,20.895833
rs,sopulovici,Sopulovici,00,,43.381944,20.346389
rs,soracak,Soracak,00,,42.593611,21.378611
rs,sor,Sor,00,,44.580278,19.266667
rs,sosanica,Sosanica,00,,43.58,20.642222
rs,sosare,Sosare,00,,42.284722,21.448333
rs,sosice,Sosice,00,,43.298889,20.953056
rs,sosici,Sosici,00,,43.298889,20.953056
rs,sosivarci,Sosivarci,00,,42.505,21.380556
rs,sot,Sot,00,,45.159444,19.316944
rs,sovac,Sovac,00,,44.221389,19.713056
rs,sove,Sové,00,,45.450278,19.619167
rs,sovljak,Sovljak,00,,44.465833,20.041111
rs,sovrlice,Sovrlice,00,,42.981667,20.5875
rs,spahije-mahala,Spahije-Mahala,00,,42.330833,21.1575
rs,spajevica mahala,Spajevica Mahala,00,,42.932778,21.117222
rs,spajevic mahala,Spajevic Mahala,00,,42.664444,21.293333
rs,spajici,Spajici,00,,43.3825,19.515278
rs,spajovici,Spajovici,00,,42.525,21.343333
rs,spaj,Spaj,00,,43.258333,22.231111
rs,spance,Spance,00,,43.199167,21.269722
rs,spancevac,Spancevac,00,,42.364722,21.856667
rs,spanci,Spanci,00,,43.199167,21.269722
rs,spasenovici,Spasenovici,00,,44.324167,19.162222
rs,spasina mahala,Spasina Mahala,00,,42.683611,21.015278
rs,spaskova mahala,Spaskova Mahala,00,,42.665833,22.236944
rs,spasojevici,Spasojevici,00,,43.795278,19.415
rs,spasovici,Spasovici,00,,43.171389,21.466944
rs,spilijane,Spilijane,00,,42.917222,20.345278
rs,spiljane,Spiljane,00,,42.917222,20.345278
rs,spiljani,Spiljani,00,,42.917222,20.345278
rs,spilje,Spilje,00,,42.9575,20.577222
rs,spinadija,Spinadija,00,,42.2725,20.76
rs,sponce,Sponce,00,,42.85,21.466667
rs,sponci,Sponci,00,,42.85,21.466667
rs,srbica,Srbica,00,,42.746667,20.788611
rs,srbijanci,Srbijanci,00,,43.249444,21.328889
rs,srbinci,Srbinci,00,,42.6975,22.208333
rs,srbislavci,Srbislavci,00,,44.878889,19.770556
rs,srbljanovici,Srbljanovici,00,,43.462778,19.461944
rs,srbobran,Srbobran,00,13170,45.553889,19.802778
rs,srbovac,Srbovac,00,,42.952222,20.838333
rs,srbovo,Srbovo,00,,44.231389,22.606944
rs,srdani,Srdani,00,,45.711389,19.169722
rs,srdovinska mala,Srdovinska Mala,00,,43.740833,20.825278
rs,sreckovac,Sreckovac,00,,43.032222,22.701111
rs,sreckovici,Sreckovici,00,,44.193333,19.979722
rs,sredica,Sredica,00,,44.331111,19.428056
rs,sredishtje velke,Sredishtje Velke,00,,45.177778,21.405833
rs,sredni deo,Sredni Deo,00,,43.504722,20.325278
rs,srednja dobrinja,Srednja Dobrinja,00,,43.940278,20.068056
rs,srednja dobrusa,Srednja Dobrusa,00,,42.704444,20.445833
rs,srednja klina,Srednja Klina,00,,42.784722,20.779167
rs,srednja maala,Srednja Maala,00,,42.375556,21.788889
rs,srednja mahala,Srednja Mahala,00,,42.375556,21.788889
rs,srednja mala,Srednja Mala,00,,44.504722,19.4825
rs,srednja reka,Srednja Reka,00,,43.380556,20.293333
rs,srednja tusimlja,Srednja Tusimlja,00,,43.240833,20.512778
rs,srednje njive,Srednje Njive,00,,43.307222,19.567778
rs,srednje selo,Srednje Selo,00,,43.929722,19.9625
rs,srednje,Srednje,00,,44.3675,19.311944
rs,srednjevo,Srednjevo,00,,44.645,21.489167
rs,srednji bucumet,Srednji Bucumet,00,,42.921111,21.610556
rs,srednji del,Srednji Del,00,,42.513611,22.031111
rs,srednji kraj,Srednji Kraj,00,,44.593333,20.176111
rs,srednji rid,Srednji Rid,00,,42.353611,21.850556
rs,srednji salasi,Srednji Salasi,00,,45.751944,19.476111
rs,srednji salas,Srednji Salas,00,,45.751944,19.476111
rs,srednji statovac,Srednji Statovac,00,,43.066389,21.511389
rs,sredojevici,Sredojevici,00,,43.284167,20.17
rs,sredor,Sredor,00,,43.013056,22.1325
rs,sredska,Sredska,00,,42.173333,20.856667
rs,sredske,Sredskë,00,,42.173333,20.856667
rs,sred,Sred,00,,44.260833,19.390278
rs,sremce,Sremce,00,,43.395,20.543333
rs,sremcica,Sremcica,00,19077,44.676944,20.393056
rs,sremska kamenica,Sremska Kamenica,02,12220,45.223333,19.843056
rs,sremska mitrovica,Sremska Mitrovica,02,39286,44.976389,19.612222
rs,sremska raca,Sremska Raca,00,,44.919167,19.287222
rs,sremski karlovci,Sremski Karlovci,00,9255,45.2025,19.934444
rs,sremski mihaljevci,Sremski Mihaljevci,00,,44.858333,20.044444
rs,sretenovici,Sretenovici,00,,43.034722,21.341944
rs,srezojevci,Srezojevci,00,,44.021667,20.276111
rs,srezovac,Srezovac,00,,43.573333,21.584722
rs,srijemska mitrovica,Srijemska Mitrovica,00,,44.976389,19.612222
rs,srmusnjak,Srmusnjak,00,,43.675,20.902778
rs,srndalje,Srndalje,00,,43.434167,21.4925
rs,srneci dol,Srneci Dol,00,,42.711944,21.938056
rs,srnedi dol,Srnedi Dol,00,,42.711944,21.938056
rs,srnjani,Srnjani,00,,43.500556,21.075556
rs,srnje,Srnje,00,,43.630278,21.278333
rs,srpce,Srpce,00,,43.161389,21.241111
rs,srpka,Srpka,00,,42.483889,21.3025
rs,srpska crnja,Srpska Crnja,00,,45.723333,20.688611
rs,srpska klarija,Srpska Klarija,00,,45.746944,20.789167
rs,srpska kuca,Srpska Kuca,00,,42.4725,21.809722
rs,srpska neuzina,Srpska Neuzina,00,,45.344167,20.712222
rs,srpska ornica,Srpska Ornica,00,,42.473889,22.141389
rs,srpski aradac,Srpski Aradac,00,,45.383056,20.301389
rs,srpski babus,Srpski Babus,00,,42.448611,21.175278
rs,srpski elemir,Srpski Elemir,00,,45.442778,20.298056
rs,srpski itebej,Srpski Itebej,00,,45.57,20.713611
rs,srpski krstur,Srpski Krstur,00,,46.133333,20.1
rs,srpski miletic,Srpski Miletic,00,,45.559167,19.207778
rs,srpski mitrovica,Srpski Mitrovica,00,,44.965556,19.598056
rs,srpski padej,Srpski Padej,00,,45.828889,20.166111
rs,stagove,Stagovë,00,,42.27,21.250833
rs,stagovo,Stagovo,00,,42.27,21.250833
rs,staikovci,Staikovci,00,,42.168611,20.845278
rs,staistina,Staistina,00,,43.458889,19.547222
rs,stajcici,Stajcici,00,,44.196111,19.515833
rs,stajevac,Stajevac,00,,42.405833,22.1875
rs,stajicevo,Stajicevo,00,,45.293889,20.456667
rs,stajici,Stajici,00,,43.368333,20.9
rs,stajinci,Stajinci,00,,42.346667,22.221389
rs,stajkovac,Stajkovac,00,,42.9875,22.060278
rs,stajkovce,Stajkovce,00,,42.168611,20.845278
rs,stajk,Stajk,00,,42.189167,20.570833
rs,stajovce,Stajovce,00,,42.405833,22.1875
rs,stakici,Stakici,00,,43.658333,20.080278
rs,stalac grad,Stalac Grad,00,,43.672778,21.405833
rs,stalac,Stalac,00,,43.677778,21.413611
rs,stalciceva mahala,Stalciceva Mahala,00,,42.746389,22.462778
rs,stamati,Stamati,00,,43.707778,19.884722
rs,stamatovici,Stamatovici,00,,43.573333,19.958333
rs,stambolici,Stambolici,00,,43.513611,21.008611
rs,stambolijska mahala,Stambolijska Mahala,00,,42.497778,22.33
